parameter_id,model_id,formula_id,symbol,name,category,data_type,unit,default_value,initial_or_prior_value,active_value,weight,weight_group,weight_group_target,weight_group_tolerance,min_value,max_value,formula_or_transform,source_or_rationale,calibration_method,sensitivity,code_ref,config_ref,test_ref,status,fact_level,unknown_task_ids,parameter_version,last_updated,source_selector,extracted_value,last_verified_commit,verified_at,evidence_hash,semantic_status,semantic_review_task_ids
PARAM-070,MOD-001,FORM-001,weight_华中区域_审计偏差,华中区域 审计偏差 weight,weight,float,ratio,0.025,NOT_APPLICABLE - no separate prior evidenced,0.025,0.025,province_华中区域,1.0,0.0001,0,1,FORM-001,EXTRACTED from code constant,UNKNOWN (TASK-WHKM-B-001: policy/source calibration not evidenced),Critical,whkmSalary/salary_logic.py:15,whkmSalary/streamlit_app.py:17,FOCUSED: salary_logic.calculate fixture,active,UNKNOWN,TASK-WHKM-B-001,salary-logic-v0,2026-06-20,python_ast_dict_value:whkmSalary/salary_logic.py::projects::华中区域.审计偏差,0.025,5712cb6666d2abf5c9426d4ad282899774090a85,2026-06-21T12:45:05Z,sha256:b5baebe23012ba1e42bdc12f4addde7024428042ccd05bd1a2e583d15b845e02,MACHINE_VERIFIED,
PARAM-071,MOD-001,FORM-001,weight_华中区域_客情成本,华中区域 客情成本 weight,weight,float,ratio,0.125,NOT_APPLICABLE - no separate prior evidenced,0.125,0.125,province_华中区域,1.0,0.0001,0,1,FORM-001,EXTRACTED from code constant,UNKNOWN (TASK-WHKM-B-001: policy/source calibration not evidenced),Critical,whkmSalary/salary_logic.py:15,whkmSalary/streamlit_app.py:17,FOCUSED: salary_logic.calculate fixture,active,UNKNOWN,TASK-WHKM-B-001,salary-logic-v0,2026-06-20,python_ast_dict_value:whkmSalary/salary_logic.py::projects::华中区域.客情成本,0.125,5712cb6666d2abf5c9426d4ad282899774090a85,2026-06-21T12:45:05Z,sha256:fb621e254e2630e22b7a6bd728f5e11509bdbdd413ce8f04fb18e8afaa4110e3,MACHINE_VERIFIED,
PARAM-072,MOD-002,FORM-010,ui_year_target_default,UI year target default,ui_default,float,input value,5000000.0,NOT_APPLICABLE - no separate prior evidenced,5000000.0,NOT_APPLICABLE,,,,0.0,NOT_APPLICABLE,FORM-010,EXTRACTED from code constant,UNKNOWN (TASK-WHKM-B-001: policy/source calibration not evidenced),Medium,whkmSalary/streamlit_app.py:32,NOT_APPLICABLE,FOCUSED: python -m compileall salary_logic.py streamlit_app.py,active,UNKNOWN,TASK-WHKM-B-001,salary-logic-v0,2026-06-20,python_ast_literal:whkmSalary/streamlit_app.py:32:3,5000000,5712cb6666d2abf5c9426d4ad282899774090a85,2026-06-21T12:45:05Z,sha256:0dc7ca839ef40d764981e21156d8be587b40dda57609bb503b70b4a9d71e060f,MACHINE_VERIFIED,
PARAM-073,MOD-002,FORM-010,ui_quarter_actual_default,UI quarter actual default,ui_default,float,input value,250000.0,NOT_APPLICABLE - no separate prior evidenced,250000.0,NOT_APPLICABLE,,,,0.0,NOT_APPLICABLE,FORM-010,EXTRACTED from code constant,UNKNOWN (TASK-WHKM-B-001: policy/source calibration not evidenced),Medium,whkmSalary/streamlit_app.py:33,NOT_APPLICABLE,FOCUSED: python -m compileall salary_logic.py streamlit_app.py,active,UNKNOWN,TASK-WHKM-B-001,salary-logic-v0,2026-06-20,python_ast_literal:whkmSalary/streamlit_app.py:33:3,250000,5712cb6666d2abf5c9426d4ad282899774090a85,2026-06-21T12:45:05Z,sha256:307c55e1b8141c7e3519838c929aa71eabdccfd4ac24894f0bb6929da7fe3e76,MACHINE_VERIFIED,
PARAM-074,MOD-002,FORM-010,ui_margin_default,UI margin default,ui_default,float,input value,0.25,NOT_APPLICABLE - no separate prior evidenced,0.25,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-010,EXTRACTED from code constant,UNKNOWN (TASK-WHKM-B-001: policy/source calibration not evidenced),Medium,whkmSalary/streamlit_app.py:37,NOT_APPLICABLE,FOCUSED: python -m compileall salary_logic.py streamlit_app.py,active,UNKNOWN,TASK-WHKM-B-001,salary-logic-v0,2026-06-20,python_ast_literal:whkmSalary/streamlit_app.py:37:2,0.25,5712cb6666d2abf5c9426d4ad282899774090a85,2026-06-21T12:45:05Z,sha256:36a0fa9799452745482966a638200c848e0d6812637fb787ea2e49b326025f72,MACHINE_VERIFIED,
PARAM-075,MOD-002,FORM-010,ui_settlement_days_default,UI settlement days default,ui_default,float,input value,10,NOT_APPLICABLE - no separate prior evidenced,10,NOT_APPLICABLE,,,,1,NOT_APPLICABLE,FORM-010,EXTRACTED from code constant,UNKNOWN (TASK-WHKM-B-001: policy/source calibration not evidenced),Medium,whkmSalary/streamlit_app.py:39,NOT_APPLICABLE,FOCUSED: python -B -m unittest discover -s whkmSalary/tests -q,active,UNKNOWN,TASK-WHKM-B-001,salary-logic-v0,2026-06-24,python_ast_literal:whkmSalary/streamlit_app.py:39:3,10,HEAD,2026-06-24T00:00:00+10:00,sha256:2084f62bfd8698fdc5e372b12a62a739ef36bb16048a3efd9ec89cf566769978,MACHINE_VERIFIED,
PARAM-076,MOD-002,FORM-010,ui_invoice_days_default,UI invoice days default,ui_default,float,input value,10,NOT_APPLICABLE - no separate prior evidenced,10,NOT_APPLICABLE,,,,1,NOT_APPLICABLE,FORM-010,EXTRACTED from code constant,UNKNOWN (TASK-WHKM-B-001: policy/source calibration not evidenced),Medium,whkmSalary/streamlit_app.py:43,NOT_APPLICABLE,FOCUSED: python -B -m unittest discover -s whkmSalary/tests -q,active,UNKNOWN,TASK-WHKM-B-001,salary-logic-v0,2026-06-24,python_ast_literal:whkmSalary/streamlit_app.py:43:3,10,HEAD,2026-06-24T00:00:00+10:00,sha256:b57734350f07d9ce909a87c80419362021e70e3736efa321966c6140ca19e51d,MACHINE_VERIFIED,
PARAM-077,MOD-002,FORM-010,ui_payback_days_default,UI payback days default,ui_default,float,input value,30,NOT_APPLICABLE - no separate prior evidenced,30,NOT_APPLICABLE,,,,1,NOT_APPLICABLE,FORM-010,EXTRACTED from code constant,UNKNOWN (TASK-WHKM-B-001: policy/source calibration not evidenced),Medium,whkmSalary/streamlit_app.py:45,NOT_APPLICABLE,FOCUSED: python -B -m unittest discover -s whkmSalary/tests -q,active,UNKNOWN,TASK-WHKM-B-001,salary-logic-v0,2026-06-24,python_ast_literal:whkmSalary/streamlit_app.py:45:3,30,HEAD,2026-06-24T00:00:00+10:00,sha256:1e6d7d022f9d217159ca3bd76e100832c77316c006534b8974e75334d21749e6,MACHINE_VERIFIED,
PARAM-078,MOD-002,FORM-010,ui_audit_bias_default,UI audit bias default,ui_default,float,input value,0.01,NOT_APPLICABLE - no separate prior evidenced,0.01,NOT_APPLICABLE,,,,0.0,NOT_APPLICABLE,FORM-010,EXTRACTED from code constant,UNKNOWN (TASK-WHKM-B-001: policy/source calibration not evidenced),Medium,whkmSalary/streamlit_app.py:49,NOT_APPLICABLE,FOCUSED: python -m compileall salary_logic.py streamlit_app.py,active,UNKNOWN,TASK-WHKM-B-001,salary-logic-v0,2026-06-20,python_ast_literal:whkmSalary/streamlit_app.py:49:3,0.01,5712cb6666d2abf5c9426d4ad282899774090a85,2026-06-21T12:45:05Z,sha256:721357fad84633b6122718bbd245fa4e1199967d3e5ac22eca101ce8f9177268,MACHINE_VERIFIED,
PARAM-079,MOD-002,FORM-010,ui_customer_rate_default,UI customer rate default,ui_default,float,input value,0.01,NOT_APPLICABLE - no separate prior evidenced,0.01,NOT_APPLICABLE,,,,0.0,NOT_APPLICABLE,FORM-010,EXTRACTED from code constant,UNKNOWN (TASK-WHKM-B-001: policy/source calibration not evidenced),Medium,whkmSalary/streamlit_app.py:51,NOT_APPLICABLE,FOCUSED: python -m compileall salary_logic.py streamlit_app.py,active,UNKNOWN,TASK-WHKM-B-001,salary-logic-v0,2026-06-20,python_ast_literal:whkmSalary/streamlit_app.py:51:3,0.01,5712cb6666d2abf5c9426d4ad282899774090a85,2026-06-21T12:45:05Z,sha256:41e96ef07d9d858837f7a7eafda9e1b4698bd018d5ce7d9388743b8a1310d3f4,MACHINE_VERIFIED,
PARAM-080,MOD-002,FORM-010,ui_tax_keep_rate_default,UI tax keep rate default,ui_default,float,input value,0.97,NOT_APPLICABLE - no separate prior evidenced,0.97,NOT_APPLICABLE,,,,0.0,1.0,FORM-010,EXTRACTED from code constant,UNKNOWN (TASK-WHKM-B-001: policy/source calibration not evidenced),Medium,whkmSalary/streamlit_app.py:53,NOT_APPLICABLE,FOCUSED: python -m compileall salary_logic.py streamlit_app.py,active,UNKNOWN,TASK-WHKM-B-001,salary-logic-v0,2026-06-20,python_ast_literal:whkmSalary/streamlit_app.py:53:4,0.97,5712cb6666d2abf5c9426d4ad282899774090a85,2026-06-21T12:45:05Z,sha256:91aa693a16dd4e7165ceb3b6f621d4ed5ab715b61ec2e1116cd051a17ff42870,MACHINE_VERIFIED,
